index,ms
825,20.766
826,20.386
827,20.957
828,20.362
829,26.996
830,20.313
831,20.954
832,14.077
833,34.031
834,19.893
835,26.992
836,20.154
837,13.972
838,34.048
839,20.434
840,33.693
841,14.098
842,27.438
843,26.753
844,20.729
845,13.845
846,26.976
847,27.020
848,20.988
849,14.024
850,20.435
851,14.166
852,27.150
853,13.852
854,21.176
855,14.032
856,27.429
857,13.905
858,14.106
859,20.662
860,20.466
861,27.790
862,20.154
863,27.828
864,26.774
865,34.920
866,20.977
867,20.424
868,20.760
869,27.030
870,27.088
871,14.069
872,20.451
873,14.242
874,14.000
875,20.773
876,20.744
877,21.016
878,14.047
879,21.126
880,13.915
881,20.352
882,20.058
883,20.144
884,20.699
885,14.083
886,13.901
887,20.056
888,20.334
889,20.749
890,13.896
891,26.842
892,20.775
893,20.299
894,13.928
895,20.974
896,21.056
897,14.036
898,20.091
899,20.348
900,20.993
901,20.370
902,21.199
903,20.679
904,20.300
905,20.392
906,20.993
907,14.006
908,20.984
909,20.928
910,48.253
911,20.711
912,20.796
913,21.005
914,26.945
915,20.395
916,20.579
917,14.049
918,26.712
919,13.939
920,27.853
921,20.385
922,27.713
923,13.991
924,14.095
925,14.063
926,26.772
927,20.155
928,20.410
929,13.846
930,26.703
931,26.681
932,20.825
933,20.696
934,21.020
935,26.816
936,20.091
937,20.791
938,13.879
939,20.153
940,20.140
941,20.769
942,20.395
943,34.869
944,20.379
945,34.487
946,20.331
947,13.999
948,20.918
949,13.883
950,27.468
951,20.949
952,27.017
953,27.333
954,14.016
955,20.706
956,27.740
957,20.920
958,26.718
959,20.334
960,20.063
961,20.963
962,13.893
963,20.994
964,20.117
965,27.390
966,20.714
967,20.048
968,27.373
969,20.316
970,26.763
971,33.613
972,20.159
973,20.374
974,20.652
975,20.354
976,14.019
977,26.727
978,26.665
979,21.003
980,14.054
981,20.757
982,13.930
983,20.949
984,20.682
985,20.745
986,20.102
987,20.761
988,20.336
989,26.748
990,20.351
991,20.119
992,26.775
993,20.378
994,20.396
995,20.735
